text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"اسرائیل بدونه که ما استقلالیا نیازی به پناهگاه نداریم؛ چون ما برگشتیم تو غار و جامون امنه. 

》بهنوش《

@OfficialPersianTwitter",2024-10-26 16:58:45+00:00,398218,0,😁,712,🤣,384,👎,191,😡,46,👍,26
"چند سال پيش يه‌بار تهران زلزله اومد يه نفر كشته شد، دوستم از ايتاليا مسيج داده بود كه ""نگرانتم از خودت خبر بده""
يعنى ببينيد چقدر شانس من شخميه كه دوستم احتمال داده بود اون يه نفرى كه مرده من باشم😂

》كوردليا《

@OfficialPersianTwitter",2024-10-26 16:54:01+00:00,398217,0,🤣,1971,😁,161,👍,42,👎,29,❤,23
"مامانم تو هر موقعیتی نگران اتاقمه

》آلاهه《

@OfficialPersianTwitter",2024-10-26 16:49:01+00:00,398216,1,🤣,1754,😁,75,🗿,68,👍,38,👎,29
"مردها وقتی یه سرمای ساده میخورن:

》بهنوش《

@OfficialPersianTwitter",2024-10-26 16:41:01+00:00,398215,1,🤣,1613,👍,213,👎,153,😁,44,😐,18
"پایان نیمه نخست

پرسپولیس ۱ - شمس‌آذر ۰

》OPT《

@OfficialPersianTwitter",2024-10-26 16:39:07+00:00,398214,0,❤,287,👎,59,👍,28,😁,3,🥴,1
"هیچ وقت فلسفه عوارض خروج از کشور رو نفهمیدم، طرف داره دو هفته میره، این دو هفته از بنزین و گاز و برق و... استفاده نمیکنه، باید یه پولی هم بهش بدید
چرا یک میلیون ازش میگیرید؟😐

》سعا《

@OfficialPersianTwitter",2024-10-26 16:35:01+00:00,398213,0,👍,1696,😁,158,👎,49,😢,26,🥴,12
"تصاویر شهیدان امروز فراجا در تفتان سیستان و بلوچستان

》OPT《

@OfficialPersianTwitter",2024-10-26 16:32:28+00:00,398212,1,😢,3097,❤,510,🕊,208,😭,165,👍,31
"داداش کوچیکم از دیشب بد خواب شده داره ما و اسرائیلو باهم فحش میده

》ᴍᴍᴅ《

@OfficialPersianTwitter",2024-10-26 16:27:01+00:00,398211,0,😁,842,🤣,345,😐,26,👍,24,🥴,19
"**اطلاعیه مرکز ارتباطات ستاد کل نیروهای مسلح درباره تجاوز نظامی شب گذشته رژیم صهیونیستی  **

به اطلاع ملت شریف و غیور ایران اسلامی می‌رساند؛ هواپیماهای دشمن صهیونی در تجاوزی آشکار و مغایر با قوانین بین المللی در بامداد امروز، شنبه ۵ آبانماه، با استفاده از فضای در اختیار ارتش تروریستی امریکا در عراق در یکصدکیلومتری مرزهای ایران و از راه دور، تعدادی موشک دور بردِ هواپایه که دارای سر جنگی بسیار سبک در حدود یک پنجم کلاهک موشک‌های بالستیک ایرانی می‌باشد را به سمت برخی از رادارهای مرزی در استان‌های ایلام، خوزستان و اطراف استان تهران پرتاب نموده که در پی عملکرد به موقع پدافند هوایی کشور، خسارت محدود و کم اثری را وارد و چند سامانه راداری آسیب دیده که تعدادی بلافاصله ترمیم و برخی نیز در حال ترمیم هستند. 

در این اقدام نامشروع و غیرقانونی، با آمادگی پدافند هوایی کشور تعداد قابل توجهی از موشک‌ها ردگیری و رهگیری شده و از ورود هواپیماهای دشمن به حریم هوایی کشور جلوگیری به عمل آمده است.

جمهوری اسلامی ایران ضمن محفوظ دانستن حق پاسخ قانونی و مشروع خود در وقت مقتضی، برقراری آتش بس پایدار در غزه و لبنان برای جلوگیری از کشتار مردم بی‌پناه و مظلوم را مورد تأکید قرار می‌دهد.

به دولت تروریست پرور و جنایتکار امریکا که نقش محوری در حمایت و پشتیبانی همه جانبه از اقدامات مجرمانه رژیم صهیونی در برهم زدن امنیت منطقه دارد، هشدار داده می‌شود برای جلوگیری از گسترش درگیری و ناامنی در منطقه و کشتار مردم بی‌گناه به ویژه در غزه و لبنان این رژیم غیرقانونی و نامشروع را مهار نموده و خود و هم‌پیمانانش را در باتلاقی که آن رژیم اشغالگر ایجاد نموده است؛ بیش از این گرفتار ننماید. 

از مردم شریف ایران، رسانه‌ها، صاحب نظران و کارشناسان تقاضا می‌گردد که به شایعات و روایت‌های غیر معتبر توجه ننموده و اخبار صحیح را از طریق مبادی رسمی و رسانه ملی دنبال نمایند.

》OPT《

@OfficialPersianTwitter",2024-10-26 16:25:15+00:00,398210,0,❤,1040,🤣,187,👍,162,👎,65,🥴,24
"تو گروه دخترا چ خبره🤦🏻‍♀️😁

》دیکتاتور مهربان《

@OfficialPersianTwitter",2024-10-26 16:21:01+00:00,398209,1,🤣,858,👎,437,😐,101,😁,38,🗿,17
"**طوفان موسیمانه در نشست خبری**

تا به حال تیمی را با شرایط فعلی استقلال ندیدم. بازیکنان این تیم از نظر روانی سطح پایینی دارند!

بازیکنان استقلال نمی دانند پیراهن چه تیم بزرگی را پوشیده اند.

من به بازیکنان هم گفتم که سرمربی اول رفت، سرمربی دوم هم آمد و رفت و من سرمربی سوم هستم. آیا باید سرمربی چهارم بیاید؟ 

شاید این تیم برای برخی بازیکنان بزرگ است ، باید تغییراتی بدهم اما بازیکنانم همین ها هستند.

》OPT《

@OfficialPersianTwitter",2024-10-26 16:19:07+00:00,398208,0,👍,717,🤣,244,😁,21,❤,19,🔥,9
"اختلاف طبقاتی فقط اونجاش که دوستم دیشب از نیاوران زنگ زد گفت امیر من پنیک کردم، این درحالی بود که من ریده بودم

》amirbot《

@OfficialPersianTwitter",2024-10-26 16:14:01+00:00,398207,0,🤣,2205,😁,131,👍,40,😢,15,❤,11
"‏یکی از زیباترین اسامی که تو تهران دیدم یه برگر فروشی بود اسمش بابی ساندز بود.
زیبایی کار اونجاست که بابی ساندز یه زندانی ایرلندی بود که از اعتصاب غذا تو زندان ملکه مرد.

بعد اسمش رو گذاشتن روی برگر فروشی 😂

》جنت‌خواه《

@OfficialPersianTwitter",2024-10-26 16:08:01+00:00,398206,0,🤣,1440,😁,105,👎,40,❤,22,❤‍🔥,18
"بابام در حال معرفی کردن من به همکاراش:

》صودت زخمی《

@OfficialPersianTwitter",2024-10-26 16:02:01+00:00,398205,1,😁,1134,😢,225,❤,100,👍,34,👎,29
"‏بنده دیشب نماد ""توپ هم بیدارش نمی‌کنه بودم"".

》Sepehr Torabi《

@OfficialPersianTwitter",2024-10-26 15:58:01+00:00,398204,0,🤣,1605,👍,230,😁,59,❤,19,👎,7
"گل اول پرسپولیس به شمس آذر در دقیقه ۱۱ توسط علیپور

پرسپولیس ۱ - شمس آذر ۰

》OPT《

@OfficialPersianTwitter",2024-10-26 15:57:06+00:00,398203,0,❤,509,👎,99,🔥,37,👍,24,❤‍🔥,8
"جشن بازیکنان خیبر در رختکن پس از پیروزی برابر استقلال

**رکوردهای فوق‌العاده‌ای که سوپراستارهای میلیاردی استقلال برای خیبر آنلاکش کردن:
**
✅خیبر برای اولین بار بیشتر از 1 گل تو یه بازی به ثمر رسوند. 

✅اولین برد خیبر تو 7 بازی گذشته

✅ اولین برد خونگی فصل خیبر

》فوتفان《

@OfficialPersianTwitter",2024-10-26 15:56:01+00:00,398202,1,🤣,498,❤,144,😡,53,👍,45,😁,27
"یه قطعه‌ی ماشین‌چینی‌ رفیقم خراب شده، ۲ جا پیدا کرده، مشهد بهش گفتن ۷تومن، اصفهان گفته ۱۰تومن. 
اینم رو حساب اینکه از اصفهان زودتر میرسه رفته ۱۰ تومن رو داده که زود راه بیافته. 
بارنامه رو فرستاد، دیدیم اصفهانیه خودش از مشهدیه خریده، ۳ تومن کشیده روش داده به این:))))

》يونانی《

@OfficialPersianTwitter",2024-10-26 15:52:01+00:00,398201,0,🤣,2339,😐,594,😁,66,👍,43,🗿,27
"اسرائیل ما رو زد. بورس مثبت شد. دلار ارزون شد. طلا ریخت. خاورمیانه رو نصب نکنید چون نمیفهمید

》Ghaarpouz《

@OfficialPersianTwitter",2024-10-26 15:46:01+00:00,398200,1,👍,1589,😁,398,🤣,359,🥴,24,❤,14
"**واکنش بایدن به حملۀ اسرائیل به ایران**

رئیس‌جمهور آمریکا در نخستین واکنش به حملۀ موشکی اسرائیل به ایران ابراز امیداوری کرد که این حمله پایان تبادل حملات بین ایران و اسرائیل باشد.

او گفت: «به نظر می‌رسد که اسرائیل تنها به اهداف نظامی حمله کرده باشد».

》OPT《

@OfficialPersianTwitter",2024-10-26 15:44:23+00:00,398199,0,👎,570,👍,135,😡,68,😁,35,☃,13
"عاشق والیبال بودم از طرف مدرسه انتخاب شدم برم توو تیم استانی بازی کنم. مربیم گفت هزینه‌ها با من تو نگران نباش می‌دونست خانواده‌م حمایت نمی‌کنن. همه مادرشون کنارشون بود تشویق می‌کردن. من یه گوشه نشسته بودم با حسرت بهشون نگاه می‌کردم. حسرتی که سالهاست با منه. کاش حامی عاطفی بودید.

》Bahar《

@OfficialPersianTwitter",2024-10-26 15:40:25+00:00,398198,0,😢,1684,👍,171,❤,92,👎,11,🤣,9
"ترکیب زندگی تو خاورمیانه و استقلالی بودن روزی سه جلسه تراپی نیاز داره تا فقط بتونی به زندگی ادامه بدی

》ژنرال《

@OfficialPersianTwitter",2024-10-26 15:28:07+00:00,398196,0,👍,933,🤣,568,😁,66,👎,44,😭,30
"وضعیت روزای هفته توی این
روزای ایران

باخت استقلال
روز دختر
باخت استقلال
روز جهانی دختر
حمله اسراییل یا وعده صادق 
روز دختر در ایران باستان 
باخت استقلال :))

》منصور اینانلو《

@OfficialPersianTwitter",2024-10-26 15:24:01+00:00,398195,0,🤣,1814,👎,174,😁,81,👍,63,😢,48
"آخرین چت شهید شاهرخی فر با یکی از دوستانش ٢ ساعت پیش از شهادت

》OPT《

@OfficialPersianTwitter",2024-10-26 15:20:44+00:00,398194,1,😢,5317,😭,990,❤,523,🤣,110,🥴,22
"برد ارزشمند با درهم‌کوبیدن استقلال؛
خوش‌آمدگویی طوفانی به موسیمانه در لر آره‌نا

》OPT《

@OfficialPersianTwitter",2024-10-26 15:20:01+00:00,398193,1,😁,592,🤣,230,👎,89,👍,54,❤,44
"‏اوضاع اصلا جنگی نیست به نظرم، الان بزنی شبکه ۱۲ اسرائیل هم داره گلچین خنداننده شو ۱۳۹۷ رو پخش میکنه

》حشمت کرایست《

@OfficialPersianTwitter",2024-10-26 15:16:01+00:00,398192,0,😁,809,🤣,266,👍,64,👎,10,🕊,9
"گل سوم خیبر به استقلال توسط سفید چغایی در دقیقه ۹۰+۳

خیبر ۳ - استقلال ۱

》OPT《

@OfficialPersianTwitter",2024-10-26 15:15:48+00:00,398191,0,🤣,872,😡,124,❤,54,👍,38,👎,29
"دیشب چند دقیقه بعد از انفجارها رفتم تو اسپیس حمله اسرائیل به ایران، مرغ سحر گذاشته بودن دور هم گوش می‌کردن!
واقعا همه چیزمون سوررئاله.

》ایمان《

@OfficialPersianTwitter",2024-10-26 15:07:01+00:00,398189,0,🤣,868,😁,99,👍,32,🥴,11,☃,7
"خانمای قوی و خودساخته که معتقدن برای ادامه‌ دادن به زندگی هیچ احتیاجی به مردها ندارن بعد از شنیدن صدای انفجارهای بامداد امروز در تهران:

》شانتاژگر《

@OfficialPersianTwitter",2024-10-26 15:00:36+00:00,398188,1,👎,2281,😁,951,🤣,267,👍,196,😐,81
"**افزایش تعداد شهدای پدافند هوایی ارتش به چهار شهید تایید شد.
**
اسامی 4 شهید پدافند هوایی ارتش در حمله اسرائیل به ایران

اسامی شهدا:
شهید محمد مهدی شاهرخی
شهید حمزه جهاندیده
شهید سجاد منصوری
شهید مهدی نقوی
 

》OPT《

@OfficialPersianTwitter",2024-10-26 14:57:54+00:00,398187,1,😢,2448,❤,509,😭,160,🤣,51,👍,42
