text,date,message_id,has_media,react1,count1,react2,count2,react3,count3,react4,count4,react5,count5
"ویدئویی از چالش هوش حافظه‌ی تصویری، دختر نابغه‌ای که 15 تصویر را در 90 ثانیه برسی و تفاوت‌های اونا رو پیدا میکنه!

+ حقیقتا برگاممم😳
شما چندتاشو تونستین زیر ۵ ثانیه پیدا کنید؟

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127697,1,🤯,3330,👍,590,👎,95,❤,73,🤣,55
"زود قضاوت نکنید شاید اتوبوسش 21 طبقه اس!

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127695,1,🤣,2824,😐,300,👎,74,👍,68,❤,16
"کاشت ناخن نمازی دیگه چیه

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127694,1,🤣,1929,👎,1508,😡,330,👍,115,😁,23
"جوری که بحث پسرا به سربازی ختم‌ میشه

تازه بعدش بدتره تا سالها همش
خاطراتش رو پلی میکنین 😂

+سربازی رو بردارن دانشجوهای دانشگاه آزاد نصف میشه

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127693,1,🤣,1659,👍,183,😢,78,👎,25,😡,9
"وقتی از یه پیج میخوام  برای بار اول خرید کنم که ازش مطمئن نیستم
بهش دایرکت میدم میگم چرا خواهرمو بعد ثبت سفارش بلاک کردی... اگه منم بلاک کرد معلومه فیکه اما اگه گفت اینطور نیست و زمان سفارشتونو بگید واقعیه😂

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127692,1,🤣,2026,👍,304,😁,34,❤,16,👎,14
"مشاهیر ایران اگر زنده بودن!

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127691,1,❤,2243,👍,203,🥰,76,👎,49,👌,24
"نسل جدید مجتمع های حیاط دار

+دانشجو بودم همچین طرحی رو زدم واحد ها دوبلکس چون ارتفاع زیاد میشد زاویه نورگیری مناسب میشد برای تراس سبز و طبقات زوج تقسیم به دو میشد یکی دوبلکس پایینی یکی دوبلکس بالایی. استاد گفت از ابرا بیا پایین😢

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127690,1,👍,1983,❤,214,👎,101,😐,73,🤣,29
"🔻کشف مواد شیمیایی سمی دائمی در آب بطری‌ها

🔹در یک مطالعه جهانی، دانشمندان مواد شیمیایی خطرناکی به نام PFAS را در آب بطری شناسایی کردند. این مواد شیمیایی می‌توانند به سلامت انسان آسیب برسانند و برای همیشه در محیط باقی بمانند.

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127687,1,👍,754,😐,257,😢,56,😡,46,🤣,14
"تحلیلگر تویی داداش بقیه اداتو درمیارن!

پیش‌بینی ۳ سال پیش سازمان برنامه و بودجه از قیمت دلار بدون خطا!

طبق این پیش بینی اگه تحریما رفع میشدن، امروز دلار نهایتا ۲۸ هزار تومان بود

🆔 @GizmizTel 💯",2024-10-24 10:38:53+00:00,127685,1,👍,1427,😢,778,👎,133,😡,72,😁,65
"اپل ویژن پرو چنین قابلیتایی رو تو زندگی روزمرتون به ارمغان میاره..🤯

🆔 @GizmizTel 💯",2024-10-24 10:38:52+00:00,127679,1,🤯,1098,👎,366,👍,140,😍,45,❤,32
"مردم ایران وقتی میرن دکتر 😂

‌🆔 @GizmizTel 💯",2024-10-23 21:23:27+00:00,127678,1,🤣,3200,👍,243,👎,49,😁,41,❤,32
"- در حقم نصیحتی بفرمایین!
+ زندگی همینه!
بخور، بخواب، بگرد، کیف کن...
دنیا همینه. سلامتی و دل خوش میخواد، فقط.

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127675,1,👍,1921,👎,162,❤,111,😢,75,👌,16
"واقعا مدرسه ها دیگه از حد گذروندن! به نظرم تا حدودی هم تقصیر خانواده هاست که انقدر خودشون رو درگیر بچه میکنن!

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127674,1,👍,3482,🤣,378,👎,95,😡,89,😢,50
"🎙 راغب
🎧 شوق موندن
#جدید

🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127673,1,❤,217,👎,101,👍,52,🥰,16,😍,6
"وقتی یه دهه شصتی میره کافه! نه داداش از ابهتت ترسیدن :)

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127672,1,🤣,2298,😢,557,👎,107,👍,96,❤,55
"هرکی بهت گفت من و اون فقط دوست اجتماعی ساده هستیم تو دلت بهش بگو: خر خودتی😂

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127671,1,🤣,2560,👍,264,👎,204,😡,39,😁,21
"باشه برو بخواب فردا صبح زود باید پاشی بری سرکار😄

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127670,1,😁,1345,🤣,526,👎,258,😡,85,👍,70
"وقتی از استعداد ایرانی‌ها حرف میزنیم؛ سبک جدیدی اختراع کرد😂👌🏻

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127669,1,😁,2170,🤣,548,👍,163,❤,74,👎,52
"شاید شما هم شنیده باشین که خوردن ترشی و ماست همراه غذا خوب نیس یا حذف وعده شام اشتباه علتش رو تو این کلیپ میتونید ببینید جالبه 👌

‌‌‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127668,1,👍,946,👎,361,🤔,38,🤣,28,❤,19
"پوتین در اجلاس بریکس، ارز بریکس را که جایگزین دلار خواهد شد در دست گرفت

ارز بریکس جایگزین دلار در معاملات بین کشور‌هایی که اسمشون روی اسکناس درج شده میشه

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127665,1,👍,6335,👎,551,🤣,490,😁,58,❤,56
"خوابیدن بچه فیل دیده بودین؟ مییییققااام 😭🫠

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127664,1,😍,2217,❤,393,🥰,121,👍,95,😁,26
"اون پشتیه که داره زور میزنه ببینه اون جلو چه خبره رو بدید من برم. 🥰

‌🆔 @GizmizTel 💯",2024-10-23 21:23:11+00:00,127663,1,❤,3933,😍,935,🥰,149,👍,115,👎,71
"قهرمانان همیشگی! شما زندگی رو به ما بخشیدین به بهای از دست رفتن زندگی خودتون💔

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127661,1,❤,5962,😢,1513,👍,177,👎,37,🥰,18
"مدرسه مسئولان😂

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127660,1,🤣,2052,👍,193,👎,99,😁,30,😐,25
"کی حاضره بره خواستگاریش؟!

🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127659,1,🤣,3119,👎,594,👍,345,😡,185,😢,56
"🎙 سامان جلیلی
🎧 ازم گرفتنت
#جدید

🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127658,1,😢,157,👍,65,❤,45,👎,29,🤣,11
"فیلم لو رفته از مصاحبه‌ی استخدامی بانک: 

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127657,1,👍,1628,🤣,473,👎,106,😢,77,😡,67
"این ویدئو از صحبت های روحانی و مخبر در فضای مجازی فراگیر شده

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127656,1,👍,2348,😡,310,👎,157,🤣,86,😐,61
"خیلی زود اثر گذاشت روش 😅😂

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127654,1,🤣,1639,👎,119,❤,101,👍,60,🥰,40
"صف مردم برای خرید طلای گرمی ۴۶۰۰ 

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127653,1,👎,3360,😡,957,😢,255,🤣,141,👍,81
"تو ژاپن لوکیشن مزرعه گوسفند زبل درابعاد واقعی ساختن 

رویای بچگی خیلیا اینجا بوده😍

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127652,1,😍,2442,👍,246,❤,110,🤣,24,👎,20
"فوبیا جدید آوردم براتون ...

یارو هروقت تو ارام‌پز برنج درست میکرده میدیده بوی خوشمزه سرخ شدن میده، دستگاه رو باز کردن دیدن زیرش پر از مارمولک سوخاریه😭

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127651,1,🤯,2930,😐,723,🤣,360,😢,120,👍,114
"عادل خودش هم خجالت کشید😂

عادل:
از طرف من بابا و مامانتو ببوس

هاشمی نسب:
از طرف شما که نمیتونم مامانمو ببوسم 😂

‌🆔 @GizmizTel 💯",2024-10-23 16:30:58+00:00,127650,1,🤣,3418,👎,139,👍,111,😡,61,❤,51
"تصورم از این صدا 😂✋

🆔 @GizmizTel 💯",2024-10-23 10:40:15+00:00,127649,1,🤣,3990,😐,352,👎,140,👍,111,❤,32
"به هم خوردن تعادل پزشکیان هنگام پایین آمدن از پله‌های هواپیما سوژه‌ی رسانه‌ها شده است.

+ قیصرمونو چشم زدن
شایدم آه بایدن گرفتمون 😂

🆔 @GizmizTel 💯",2024-10-23 10:39:59+00:00,127646,1,🤣,3606,❤,596,👎,220,👍,111,🤯,55
"به مریم حیدرزاده انصافا کم پرداخته شده! چه شاعر نابغه‌ایه 

یعنی اگه ایشون نبودن ما این همه خاطره خوب نداشتیم ؟ پس خیلی مدیون ایشونیم

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127645,1,👍,3222,❤,839,👎,184,🤣,53,🤯,26
"برید خانه سالمندان ببینید ۹۹ درصد اونایی که اونجا هستن ازدواج کردن و بچه و نوه دارن 
پس هی نگو اگه ازدواج نکردی آخرش میری خانه سالمندان
جور دیگه‌ای گولمون بزن :|


✍️مورفین

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127644,0,👍,3741,🤣,331,👎,143,😢,120,😁,22
"شیوه شگفت انگیز تزریق زهر زنبور عسل هنگام نیش زدن🤯

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127643,1,🤯,1216,👍,310,😐,68,😡,46,👌,34
"ﯾﻪ ﺑﺎﺑﺎﯾﯽ ﺩﮐﺘﺮﺍﯼ ﺭﯾﺎﺿﯽ ﻣﺤﺾ ﺩﺍﺷﺘﻪ ﻭﻟﯽ ﻫﯿﭻ ﺟﺎ ﮐﺎﺭ ﭘﯿﺪﺍ ﻧﻤﯿﮑﻨﻪ؛ ﯾﻪ ﺭﻭﺯ ﯾﻪ ﺁﮔﻬﯽ ﻣﯿﺒﯿﻨﻪ ﮐﻪ ﻧﻮﺷﺘﻪ ﺑﻮﺩ:  ﺷﻬﺮﺩﺍﺭﯼ ﺭﻓﺘﮕﺮ ﺑﯽ ﺳﻮﺍﺩ ﺍﺳﺘﺨﺪﺍﻡ ﻣﯿﮑﻨﺪ.

ﺍﻭ ﺍﺯ ﺭﻭﯼ ﻧﺎﭼﺎﺭی ﺧﻮﺩﺷﻮ ﺑﯽ ﺳﻮﺍﺩ ﻧﺸﻮﻥ ﻣﯿﺪﻩ ﻭ ﺍﺳﺘﺨﺪﺍﻡ ﻣﯿﺸﻪ؛ ﺑﻌﺪ ﯾﻪ ﻣﺪﺕ ﺷﻬﺮﺩﺍﺭﯼ ﮐﻼﺱ ﺳﻮﺍﺩﺁﻣﻮﺯﯼ ﺑﺮﮔﺰﺍﺭ ﻣﯿﮑﻨﻪ، ﺍﻭﻧﻢ ﺑﻪ ﺧﺎﻃﺮ ﺍﯾﻨﮑﻪ ﻟﻮ ﻧﺮﻩ ﺷﺮﮐﺖ ﻣﯿﮑﻨﻪ؛ ﭼﻨﺪ ﻭﻗﺖ
ﺑﻌﺪ ﻣﻌﻠﻢ ﮐﻼﺱ ﭼﻬﺎﺭﻡ ﭘﺎﯼ ﺗﺨﺘﻪ ﺻﺪﺍﺵ ﻣﯿﮑﻨﻪ ﻭ ﺷﮑﻠﯽ ﺭﺳﻢ ﻣﯿﮑﻨﻪ ﻭ ﻣﯿﮕﻪ: ﻣﺴﺎﺣﺖ ﺍﯾﻨﺮﻭ ﺣﺴﺎﺏ ﮐﻦ؛ ﯾﺎﺭﻭ ﻣﯿﺒﯿﻨﻪ ﭼﺎﺭﻩ ﺍﯼ ﺟﺰ ﺍﻧﺘﮕﺮﺍﻝ ﮔﯿﺮﯼ ﻧﺪﺍﺭﻩ ﻭﻟﯽ ﭼﻮﻥ ﻣﯿﺘﺮﺳﻪ ﻟﻮ ﺑﺮﻩ ﺑﺮﻣﯿﮕﺮﺩ ﻋﻘﺐ ﮐﻪ ﺑﺒﯿﻨﻪ ﮐﺴﯽ ﺭﺍﻩ ﺩﯾﮕﻪ ﺑﻠﺪﻩ ﮐﻪ ﺑﺮﺳﻮﻧﻪ؛ ﮐﻪ ﻫﻤﻪ ﯼ ﺭﻓﺘﮕﺮﻫﺎ ﯾﮏ ﺻﺪﺍ ﻣﯿﮕﻦ: ﺑﺎﺑﺎ ﺍﻧﺘﮕﺮﺍﻟﺸﻮ ﺑﮕﯿﺮ!

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127641,0,😢,7140,🤣,1434,👍,154,👎,93,😐,75
"روح راننده پشت فرمون نشست😰

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127640,1,🤣,1010,😢,515,🤯,250,😐,104,👍,72
"🔻حکم دختربچه قاتل صادر شد /ماجرای قتل فجیع دختر ۱۰ ساله‌ توسط دوست ۱۳ ساله‌اش

🔹دختر ۱۳ ساله‌ای که دوستش را با ضربات چاقو به قتل رسانده بود، در دادگاه محاکمه شد و حکم گرفت.

🔸دخترک بازداشت شد و به قتل دوستش اعتراف کرد و گفت: من با مقتول دوست و همبازی بودم، همیشه به او حسادت می‌کردم، چون خانواده‌اش هرچه که او می‌خواست برایش می‌خریدند.

🔹به‌تازگی فهمیدم پدرش یک تلفن همراه گرانقیمت برایش خریده بود، اما من به‌خاطر فقر خانواده‌ام حتی نمی‌توانستم به مدرسه بروم. از روی حسادت تصمیم گرفتم تلفن دوستم را بدزدم، به همین خاطر او را به پشت تپه‌ها کشاندم و با چاقو کشتم و تلفنش را برداشتم.

🔸در پایان جلسه متهم به پرداخت دیه کامل یک زن و ۲ سال نگهداری در کانون اصلاح و تربیت محکوم شد.

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127639,0,😢,4385,😡,1134,😐,541,👍,226,🤣,34
"دکتر گردنشو گرو وعده هاش گذاشته بود!

🆔 @GizmizTel 💯",2024-10-23 10:39:58+00:00,127635,1,😡,3672,🤣,853,👍,187,😢,99,👎,78
"ایران برا پولدارا یه چیزی فراتر از بهشته

‌🆔 @GizmizTel 💯",2024-10-22 21:40:21+00:00,127632,1,😢,4082,👎,651,👍,592,❤,344,😍,163
"این کلیپ از هزارتا واحد درسی دانشگاهی پربارتره. گاهی یک کلیپ دو دقیقه ای اینقدر حرف خوب می‌تونه داشته باشه👌

از کوزه همان برون تراود که در اوست!

چراغ خونه همسایه، حیاط ما رو هم روشن نگه میداره ❤️

‌🆔 @GizmizTel 💯",2024-10-22 21:39:53+00:00,127628,1,👍,4051,❤,156,👎,48,😁,17,😍,11
"صحبتای ناراحت‌کننده هاشمی نسب تو برنامه عادل

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127626,1,😢,3184,👎,718,❤,164,🤣,125,👍,107
"⚠️لطفا این پست رو بفرستید برای دختران و پسران جوان و افرادی که به هرطریقی خواسته یا ناخواسته وارد هر رابطه اشتباهی می شوند ،امیدوارم با دیدن این مصاحبه آگاهی شما عزیزانم در جهت روابط و شناخت بیماری های مقاربتی افزایش پیدا کند.

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127625,1,👍,1853,😡,1566,😢,681,👎,83,😁,53
"تفاوت لذت و شادی…!!

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127624,1,👍,1207,👌,85,❤,45,👎,18,😁,11
"ژاله صامتی عالیه
خدا رحم کرده که دعوایی نیست😂

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127623,1,❤,1507,🤣,885,👍,135,😡,95,🤔,51
"اینقدری این گربه همکاری کرد بچه واقعی همکاری نمیکنه😂

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127622,1,🤣,2525,❤,310,😍,120,👍,90,😡,76
"یک مزرعه دار که سگِ هاسکی اش گم شده بود، با استفاده از پهپاد شروع به جستجو میکنه و حدس بزنید چی دید؟ سگه با چندتا خرس رفیق شده و زدن به کوه و کمر! 

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127621,1,🤣,3048,❤,537,👍,113,😐,101,👎,16
"افغانی از هزار تومان فراتر رفت!

هر واحد افغانی افغانستان امروز ۱ آبان ۱۴۰۳،به قیمت ۱۰۰۵ تومان رسید

+‏از زمان روی کار اومدن طالبان در سال ۲۰۲۱ تا امروز، ارزش هر افغانی ۱۲٪ رشد داشته
در حالی که در همین مدت، ریال ایران ۶۱٪ از ارزش خودش رو از دست داده…

‌🆔 @GizmizTel 💯",2024-10-22 21:39:52+00:00,127620,1,😐,3367,😡,901,🤣,351,😢,231,👍,187
